database_name,table_name,Column Description,Column Name,Column Type,Constraint,Default Value,Index,Nullable
i2oretail_dev,email_attachment,,size_bytes,int8(64),,,No,Yes
i2oretail_dev,email_attachment,,url,text,,,No,Yes
i2oretail_dev,email_attachment,,raw_data,text,,,No,Yes
i2oretail_dev,email_attachment,,created_at,timestamptz,,now(),No,No
i2oretail_dev,email_attachment,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,email_attachment,,published_at,timestamptz,,,No,Yes
i2oretail_dev,email_attachment,,publish_id,text,,,No,Yes
i2oretail_dev,email_attachment,,agent_status,text,,,No,Yes
i2oretail_dev,email_attachment,,is_invoice,bool,,,No,Yes
i2oretail_dev,email_attachment,,invoice_status_detail,text,,,No,Yes
i2oretail_dev,email_message,,id,int8(64),PRIMARY KEY,nextval('i2oretail_dev.email_message_id_seq'::regclass),Yes,No
i2oretail_dev,email_message,,message_id,text,,,No,Yes
i2oretail_dev,email_message,,in_reply_to,text,,,No,Yes
i2oretail_dev,email_message,,reference_ids,text,,,No,Yes
i2oretail_dev,email_message,,subject,text,,,No,No
i2oretail_dev,email_message,,from_name,text,,,No,Yes
i2oretail_dev,email_message,,from_email,text,,,No,No
i2oretail_dev,email_message,,to_email,text,,,No,No
i2oretail_dev,email_message,,reply_to_list,text,,,No,Yes
i2oretail_dev,email_message,,email_date,timestamptz,,,No,No
i2oretail_dev,email_message,,body_text,text,,,No,Yes
i2oretail_dev,email_message,,body_html,text,,,No,Yes
i2oretail_dev,email_message,,direction,text,,,No,No
i2oretail_dev,email_message,,status,text,,,No,Yes
i2oretail_dev,email_message,,headers,jsonb,,,No,Yes
i2oretail_dev,email_message,,custom_args,jsonb,,,No,Yes
i2oretail_dev,email_message,,correlation_id,text,,,No,Yes
i2oretail_dev,email_message,,created_at,timestamptz,,now(),No,No
i2oretail_dev,email_message,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,email_message,,entity_id,text,,,No,Yes
i2oretail_dev,email_message,,is_read,bool,,,No,Yes
i2oretail_dev,enforcement_queue,,id,int8(64),PRIMARY KEY,nextval('i2oretail_dev.enforcement_queue_id_seq'::regclass),Yes,No
i2oretail_dev,enforcement_queue,,account_id,int4(32),,,Yes,No
i2oretail_dev,enforcement_queue,,enforcement_tracker_id,int4(32),,,Yes,No
i2oretail_dev,enforcement_queue,,week_start_date,date,,,Yes,No
i2oretail_dev,enforcement_queue,,position,int4(32),,,No,No
i2oretail_dev,enforcement_queue,,bucket,text,,,Yes,No
i2oretail_dev,enforcement_queue,,due_at,timestamptz,,,No,Yes
i2oretail_dev,enforcement_queue,,send_at,timestamptz,,,No,No
i2oretail_dev,enforcement_queue,,status,text,,'queued'::text,No,No
i2oretail_dev,enforcement_queue,,css,bool,,false,No,No
i2oretail_dev,enforcement_queue,,notes,text,,,No,Yes
i2oretail_dev,enforcement_queue,,created_at,timestamptz,,now(),No,No
i2oretail_dev,enforcement_queue,,status_detail,text,,,No,Yes
i2oretail_dev,enforcement_queue,,mode,text,,,No,Yes
i2oretail_dev,enforcement_queue_stats,,account_id,int4(32),"FOREIGN KEY, PRIMARY KEY",,Yes,No
i2oretail_dev,enforcement_queue_stats,,week_start_date,date,PRIMARY KEY,,Yes,No
i2oretail_dev,enforcement_queue_stats,,target_n1,int4(32),,,No,No
i2oretail_dev,enforcement_queue_stats,,scheduled_n1,int4(32),,0,No,No
i2oretail_dev,enforcement_queue_stats,,accumulated_shortfall,int4(32),,0,No,No
i2oretail_dev,enforcement_queue_stats,,created_at,timestamptz,,now(),No,No
i2oretail_dev,enforcement_queue_stats,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,enforecemt,,id,int4(32),,,No,Yes
i2oretail_dev,enforecemt,,org_id,int4(32),,,No,Yes
i2oretail_dev,enforecemt,,product_code,varchar(255),,,No,Yes
i2oretail_dev,enforecemt,,reseller_name,varchar(255),,,No,Yes
i2oretail_dev,enforecemt,,reseller_id,varchar(255),,,No,Yes
i2oretail_dev,enforecemt,,marketplace_id,int4(32),,,No,Yes
i2oretail_dev,enforecemt,,period,date,,,No,Yes
i2oretail_dev,enforecemt,,reporting_range,varchar,,,No,Yes
i2oretail_dev,enforecemt,,scrape_timestamp,timestamptz,,,No,Yes
i2oretail_dev,enforecemt,,map,float8(53),,,No,Yes
i2oretail_dev,enforecemt,,listing_price,float8(53),,,No,Yes
i2oretail_dev,enforecemt,,status,varchar(255),,,No,Yes
i2oretail_dev,enforecemt,,days_in_violation,varchar,,,No,Yes
i2oretail_dev,enforecemt,,violation_detection_date,timestamptz,,,No,Yes
i2oretail_dev,enforecemt,,metadata,jsonb,,,No,Yes
i2oretail_dev,enforecemt,,created_by,text,,,No,Yes
i2oretail_dev,enforecemt,,created_at,timestamptz,,,No,Yes
i2oretail_dev,enforecemt,,history_data,jsonb,,,No,Yes
i2oretail_dev,enforecemt,,seven_day_trend,jsonb,,,No,Yes
i2oretail_dev,enforecemt,,current_buybox_winner_reseller_status,varchar,,,No,Yes
i2oretail_dev,enforecemt,,is_automation_paused,bool,,,No,Yes
i2oretail_dev,enforecemt,,time_of_day,int4(32),,,No,Yes
i2oretail_dev,enforecemt,,updated_at,timestamp,,,No,Yes
i2oretail_dev,event_definition,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.event_definition_id_seq'::regclass),Yes,No
i2oretail_dev,event_definition,,created_at,timestamp,,,No,Yes
i2oretail_dev,event_definition,,cron_expression,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,description,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,direct_bq_query,varchar(15000),,,No,Yes
i2oretail_dev,event_definition,,direct_beam_query,varchar(15000),,,No,Yes
i2oretail_dev,event_definition,,event_category,varchar,,,No,Yes
i2oretail_dev,event_definition,,event_dataset,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,event_frequency,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,is_enabled,bool,,,No,Yes
i2oretail_dev,event_definition,,metric_impacted,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,modified_at,timestamp,,,No,Yes
i2oretail_dev,event_definition,,monitor_json,jsonb,,,No,Yes
i2oretail_dev,event_definition,,name,varchar(255),,,No,Yes
i2oretail_dev,event_definition,,skip_bq_query_building,bool,,,No,Yes
i2oretail_dev,event_definition,,skip_beam_query_building,bool,,,No,Yes
i2oretail_dev,event_definition,,skip_beam_sql,bool,,,No,Yes
i2oretail_dev,event_definition,,source_json,jsonb,,,No,Yes
i2oretail_dev,event_definition,,tracked,int4(32),,,No,Yes
i2oretail_dev,event_has_organization,,event_id,int4(32),,,No,Yes
i2oretail_dev,event_has_organization,,org_id,int4(32),,,No,Yes
i2oretail_dev,event_has_organization,,project_id,varchar,,,No,Yes
i2oretail_dev,event_has_organization,,event_status,varchar,,,No,Yes
i2oretail_dev,event_results,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.event_results_id_seq'::regclass),Yes,No
i2oretail_dev,event_results,,name,text,,,No,No
i2oretail_dev,event_results,,message,text,,,No,No
i2oretail_dev,event_results,,generated_at,timestamp,,now(),No,No
i2oretail_dev,event_types,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.event_types_id_seq'::regclass),Yes,No
i2oretail_dev,event_types,,name,text,,,No,No
i2oretail_dev,event_types,,message,text,,,No,No
i2oretail_dev,event_types,,source_location,bpchar(500),,,No,Yes
i2oretail_dev,event_types,,select_fields,bpchar(800),,,No,Yes
i2oretail_dev,event_types,,column_and_values,varchar(1000),,,No,Yes
i2oretail_dev,event_types,,date_field,varchar(500),,,No,Yes
i2oretail_dev,event_types,,monitor_field,varchar(500),,,No,Yes
i2oretail_dev,event_types,,monitor_field_type,varchar(500),,,No,Yes
i2oretail_dev,event_types,,condition_rules,varchar(1000),,,No,Yes
i2oretail_dev,event_types,,cadence,varchar(50),,,No,Yes
i2oretail_dev,event_types,,display_list,varchar(500),,,No,Yes
i2oretail_dev,event_types,,created_at,timestamp,,now(),No,No
i2oretail_dev,event_types,,is_enabled,bool,,true,No,Yes
i2oretail_dev,events,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.events_id_seq'::regclass),Yes,No
i2oretail_dev,events,,event_id,int4(32),,,No,Yes
i2oretail_dev,events,,result_json,text,,,No,Yes
i2oretail_dev,events,,generated_at,timestamp,,now(),No,No
i2oretail_dev,events_history,,job_id,uuid,,,No,Yes
i2oretail_dev,events_history,,parameters,text,,,No,Yes
i2oretail_dev,events_history,,event_id,int8(64),,,No,Yes
i2oretail_dev,events_history,,created_at,timestamp,,,No,Yes
i2oretail_dev,events_history,,is_active,bool,,true,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,supply_worksheet_hstry_data_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.fcst_supply_worksheet_hstry_d_supply_worksheet_hstry_data_i_seq'::regclass),Yes,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,org_type,varchar(20),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,org_id,int4(32),FOREIGN KEY,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,platform,varchar(20),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,product_code,varchar(20),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,reporting_range,varchar(15),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period,varchar(10),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,start_date,varchar(10),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,end_date,varchar(10),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,measure,varchar(200),,,No,No
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period0,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period1,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period2,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period3,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period4,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period5,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period6,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period7,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period8,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period9,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period10,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period11,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period12,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period13,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period14,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period15,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period16,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period17,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period18,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period19,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period20,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period21,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period22,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period23,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period24,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period25,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period26,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period27,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period28,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period29,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period30,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period31,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period32,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period33,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period34,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period35,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period36,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period37,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period38,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period39,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period40,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period41,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period42,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period43,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period44,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period45,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period46,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period47,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period48,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period49,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period50,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period51,int4(32),,,No,Yes
i2oretail_dev,fcst_supply_worksheet_hstry_dat,,period52,int4(32),,,No,Yes
i2oretail_dev,features,,feature_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,features,,feature_category,varchar(50),,,No,Yes
i2oretail_dev,features,,feature_sub_category,varchar(50),,,No,Yes
i2oretail_dev,features,,feature_category_desc,varchar(200),,,No,Yes
i2oretail_dev,features,,feature_sub_category_desc,varchar(200),,,No,Yes
i2oretail_dev,features,,activation_date_offset,int4(32),,,No,Yes
i2oretail_dev,features,,channel_id,int4(32),,,No,No
i2oretail_dev,feedback_details,,feedback_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.feedback_details_feedback_id_seq'::regclass),Yes,No
i2oretail_dev,feedback_details,,org_id,int4(32),FOREIGN KEY,,No,No
i2oretail_dev,feedback_details,,email,varchar(150),,,No,No
i2oretail_dev,feedback_details,,name,varchar(150),,,No,No
i2oretail_dev,feedback_details,,summary,varchar(350),,,No,No
i2oretail_dev,feedback_details,,feature_screen,varchar(150),,,No,Yes
i2oretail_dev,feedback_details,,description,varchar(10000),,,No,No
i2oretail_dev,feedback_details,,submission_time,timestamp,,,No,Yes
i2oretail_dev,feedback_details,,gcs_image_location,varchar(1000),,,No,Yes
i2oretail_dev,filter,,filter_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,filter,,filter_screen_cd,varchar(255),,,Yes,Yes
i2oretail_dev,filter,,filter_type,varchar(255),,,No,Yes
i2oretail_dev,filter,,filter_value,varchar(255),,,No,Yes
i2oretail_dev,filter,,filter_display_name,varchar(255),,,No,Yes
i2oretail_dev,filter,,filter_source,varchar(255),,,No,Yes
i2oretail_dev,filter,,filter_source_location,varchar(255),,,No,Yes
i2oretail_dev,filter,,filter_display_order,int4(32),,,No,Yes
i2oretail_dev,filter_dr,,filter_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,filter_dr,,label,varchar(255),,,No,No
i2oretail_dev,filter_dr,,widget,varchar(255),,,No,No
i2oretail_dev,filter_dr,,parameter_name,varchar(255),,,No,No
i2oretail_dev,filter_dr,,default_value,varchar(255),,,No,Yes
i2oretail_dev,filter_dr,,db_column_name,varchar(255),,,No,Yes
i2oretail_dev,filter_dr,,filter_limit,int4(32),,,No,Yes
i2oretail_dev,filter_org_type,,filter_id,int4(32),"FOREIGN KEY, PRIMARY KEY",,Yes,No
i2oretail_dev,filter_org_type,,org_type_id,int4(32),"FOREIGN KEY, PRIMARY KEY",,Yes,No
i2oretail_dev,filterback,,filter_id,int4(32),,,No,Yes
i2oretail_dev,filterback,,filter_screen_cd,varchar(100),,,No,Yes
i2oretail_dev,filterback,,filter_type,varchar(45),,,No,Yes
i2oretail_dev,filterback,,filter_value,varchar(45),,,No,Yes
i2oretail_dev,filterback,,filter_display_name,varchar(224),,,No,Yes
i2oretail_dev,filterback,,filter_source,varchar(45),,,No,Yes
i2oretail_dev,filterback,,filter_source_location,varchar(224),,,No,Yes
i2oretail_dev,filterback,,filter_display_order,int4(32),,,No,Yes
i2oretail_dev,forecast_data,,forecast_name,varchar(255),PRIMARY KEY,,Yes,No
i2oretail_dev,forecast_data,,project_id,varchar(255),PRIMARY KEY,,Yes,No
i2oretail_dev,forecast_data,,client,varchar(255),PRIMARY KEY,,Yes,No
i2oretail_dev,forecast_data,,product_code,varchar(255),PRIMARY KEY,,Yes,No
i2oretail_dev,forecast_data,,error_text,text,,,No,Yes
i2oretail_dev,forecast_data,,forecast_data,jsonb,,,No,Yes
i2oretail_dev,forecast_data,,created_at,timestamp,,now(),No,Yes
i2oretail_dev,forecast_data,,updated_at,timestamp,,now(),No,Yes
i2oretail_dev,forecast_data,,request_message,jsonb,,,No,Yes
i2oretail_dev,forecast_data,,forecast_start_date,date,,,No,Yes
i2oretail_dev,forecast_data,,forecast_end_date,date,,,No,Yes
i2oretail_dev,ga_user_details,,ga_user_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.ga_user_details_ga_user_id_seq'::regclass),Yes,No
i2oretail_dev,ga_user_details,,email,varchar(255),,,No,Yes
i2oretail_dev,ga_user_details,,name,varchar(255),,,No,Yes
i2oretail_dev,ga_user_details,,submission_time,timestamp,,,No,Yes
i2oretail_dev,gallery_standard,,asin,varchar(20),,,No,No
i2oretail_dev,gallery_standard,,image_url,text,,,No,Yes
i2oretail_dev,gallery_standard,,region_name,varchar(100),,,No,Yes
i2oretail_dev,gallery_standard,,region_code,varchar(10),,,No,Yes
i2oretail_dev,gallery_standard,,product_code,varchar(50),,,No,Yes
i2oretail_dev,gallery_standard,,product_name,text,,,No,Yes
i2oretail_dev,gallery_standard,,ean,varchar(20),,,No,Yes
i2oretail_dev,gallery_standard,,images_gallery,text,,,No,Yes
i2oretail_dev,gallery_standard,,period,date,,,No,Yes
i2oretail_dev,gallery_standard,,updated_at,timestamptz,,now(),No,Yes
i2oretail_dev,gallery_standard,,platform,text,,,No,Yes
i2oretail_dev,gallery_standard,,org_id,int4(32),,,No,Yes
i2oretail_dev,gallery_standard,,category_name,text,,,No,Yes
i2oretail_dev,gallery_standard,,file_type,text,,,No,Yes
i2oretail_dev,gallery_standard,,created_at,timestamptz,,now(),No,Yes
i2oretail_dev,gallery_standard,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.gallery_standard_id_seq'::regclass),Yes,No
i2oretail_dev,header,,header_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,header,,context_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,header,,header_name,varchar(255),,,No,Yes
i2oretail_dev,header,,header_config,json,,,No,Yes
i2oretail_dev,header,,visible,bool,,,No,Yes
i2oretail_dev,header,,display_order,int4(32),,,No,Yes
i2oretail_dev,header,,editable,bool,,,No,Yes
i2oretail_dev,header,,pinned,varchar(255),,,No,Yes
i2oretail_dev,header,,width,int4(32),,,No,Yes
i2oretail_dev,header,,text_align,varchar(255),,,No,Yes
i2oretail_dev,header_backup,,header_id,int4(32),,,No,Yes
i2oretail_dev,header_backup,,context_id,int4(32),,,No,Yes
i2oretail_dev,header_backup,,header_name,varchar(100),,,No,Yes
i2oretail_dev,header_backup,,header_config,json,,,No,Yes
i2oretail_dev,header_backup,,visible,bool,,,No,Yes
i2oretail_dev,header_backup,,display_order,int4(32),,,No,Yes
i2oretail_dev,header_backup,,editable,bool,,,No,Yes
i2oretail_dev,header_backup,,pinned,varchar(50),,,No,Yes
i2oretail_dev,header_backup,,width,int4(32),,,No,Yes
i2oretail_dev,header_backup,,text_align,varchar(10),,,No,Yes
i2oretail_dev,header_meta_info,,header_meta_info_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,header_meta_info,,header_id,int4(32),"FOREIGN KEY, UNIQUE",,Yes,Yes
i2oretail_dev,header_meta_info,,org_type_id,int4(32),"FOREIGN KEY, UNIQUE",,Yes,Yes
i2oretail_dev,header_meta_info,,header_display_name,varchar(255),,,No,Yes
i2oretail_dev,header_meta_info,,widget,varchar(255),,,No,Yes
i2oretail_dev,hibernate_sequences,,sequence_name,varchar(255),PRIMARY KEY,,Yes,No
i2oretail_dev,hibernate_sequences,,next_val,int8(64),,,No,Yes
i2oretail_dev,highlight_priority,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.highlight_priority_id_seq'::regclass),Yes,No
i2oretail_dev,highlight_priority,,value,varchar(255),,,No,No
i2oretail_dev,highlight_priority,,org_id,int4(32),FOREIGN KEY,,No,No
i2oretail_dev,highlight_priority,,type,varchar(255),,,No,No
i2oretail_dev,highlight_priority,,top_priority,bool,,false,No,No
i2oretail_dev,hourly_dataload_details,,org_id,int4(32),,,No,No
i2oretail_dev,hourly_dataload_details,,meta_data,varchar(1000),,,No,Yes
i2oretail_dev,hourly_dataload_details,,dataload_status,bool,,,No,Yes
i2oretail_dev,hourly_dataload_details,,time_of_day,varchar(10),,,No,Yes
i2oretail_dev,industry,,industry_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,industry,,industry_name,varchar(50),,,No,Yes
i2oretail_dev,invoice,,id,int8(64),PRIMARY KEY,nextval('i2oretail_dev.invoice_id_seq'::regclass),Yes,No
i2oretail_dev,invoice,,attachment_id,int8(64),,,No,Yes
i2oretail_dev,invoice,,enforcement_tracker_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,invoice,,invoice_number,text,,,No,Yes
i2oretail_dev,invoice,,supplier_name,text,,,No,Yes
i2oretail_dev,invoice,,supplier_address,text,,,No,Yes
i2oretail_dev,invoice,,supplier_contact,text,,,No,Yes
i2oretail_dev,invoice,,invoice_date,date,,,No,Yes
i2oretail_dev,invoice,,transaction_id,text,,,No,Yes
i2oretail_dev,invoice,,shipping_address,text,,,No,Yes
i2oretail_dev,invoice,,billing_address,text,,,No,Yes
i2oretail_dev,invoice,,tax_identifier,text,,,No,Yes
i2oretail_dev,invoice,,created_at,timestamptz,,now(),No,No
i2oretail_dev,invoice,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,invoice,,invoice_status,text,,,No,Yes
i2oretail_dev,invoice_line_item,,id,int8(64),PRIMARY KEY,nextval('i2oretail_dev.invoice_line_item_id_seq'::regclass),Yes,No
i2oretail_dev,invoice_line_item,,invoice_id,int8(64),FOREIGN KEY,,No,Yes
i2oretail_dev,invoice_line_item,,product_code,text,,,No,Yes
i2oretail_dev,invoice_line_item,,product_name,text,,,No,Yes
i2oretail_dev,invoice_line_item,,item_number,text,,,No,Yes
i2oretail_dev,invoice_line_item,,model_number,text,,,No,Yes
i2oretail_dev,invoice_line_item,,price_without_tax,float8(53),,,No,Yes
i2oretail_dev,invoice_line_item,,total_price,float8(53),,,No,Yes
i2oretail_dev,invoice_line_item,,discount,float8(53),,,No,Yes
i2oretail_dev,invoice_line_item,,sku,text,,,No,Yes
i2oretail_dev,invoice_line_item,,description,text,,,No,Yes
i2oretail_dev,invoice_line_item,,created_at,timestamptz,,now(),No,No
i2oretail_dev,invoice_line_item,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,job_execution,,job_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.job_execution_sequence'::regclass),Yes,No
i2oretail_dev,job_execution,,marketplace_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_execution,,parent_job_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_execution,,job_type_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_execution,,job_name,varchar(100),,,No,Yes
i2oretail_dev,job_execution,,end_time,timestamp,,,No,Yes
i2oretail_dev,job_execution,,stage,varchar(50),,,No,Yes
i2oretail_dev,job_execution,,status,varchar(50),,,No,Yes
i2oretail_dev,job_execution,,response,json,,,No,Yes
i2oretail_dev,job_execution,,dp_job_id,varchar(40),,,No,Yes
i2oretail_dev,job_execution,,url,varchar(200),,,No,Yes
i2oretail_dev,job_execution,,input_params,json,,,No,Yes
i2oretail_dev,job_execution,,created_at,timestamp,,,No,Yes
i2oretail_dev,job_execution,,updated_at,timestamp,,,No,Yes
i2oretail_dev,job_execution,,created_by,varchar(50),,,No,Yes
i2oretail_dev,job_execution,,org_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_type,,job_type_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,job_type,,job_type_name,varchar(100),,,No,Yes
i2oretail_dev,job_type,,parent_job_type_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_type_marketplace,,job_type_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_type_marketplace,,marketplace_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,job_type_marketplace,,job_display_name,varchar(100),,,No,Yes
i2oretail_dev,job_type_marketplace,,job_metadata,json,,,No,Yes
i2oretail_dev,keepa_batch_details_to_delete,,batch_id,uuid,PRIMARY KEY,,Yes,No
i2oretail_dev,keepa_batch_details_to_delete,,output_location,text,,,No,Yes
i2oretail_dev,keepa_batch_details_to_delete,,output_format,varchar,,,No,Yes
i2oretail_dev,keepa_batch_details_to_delete,"One of Started, Error, Done",status,varchar,,'Started'::character varying,No,No
i2oretail_dev,keepa_batch_details_to_delete,,created_at,timestamptz,,now(),No,No
i2oretail_dev,keepa_batch_details_to_delete,,updated_at,timestamptz,,now(),No,No
i2oretail_dev,keepa_batch_details_to_delete,,error_text,text,,,No,Yes
i2oretail_dev,keepa_batch_details_to_delete,,retry_count,int4(32),,0,No,No
i2oretail_dev,keepa_product_download_progress,Input folder containing list of asins in gcs,input_folder,text,,,No,No
i2oretail_dev,keepa_product_download_progress,Keepa output file stored in gcs,keepa_json_folder,text,,,No,Yes
i2oretail_dev,keepa_product_download_progress,Output file location in gcs,output_folder,text,,,No,Yes
i2oretail_dev,keepa_product_download_progress,,dp_sub_process_audit_detail_id,int4(32),PRIMARY KEY,,Yes,No
i2oretail_dev,keepa_product_download_progress,Should be Sunday for weekly,start_date,date,,,Yes,No
i2oretail_dev,keepa_product_download_progress,"One of daily, weekly, monthly, quarterly, or yearly",frequency,varchar(20),,,Yes,No
i2oretail_dev,keepa_product_download_progress,Any natural number with 0 being lowest priority,priority,int4(32),,0,Yes,Yes
i2oretail_dev,keepa_product_download_progress,,dp_org_id,int4(32),,,No,No
i2oretail_dev,keepa_product_download_progress,,org_id,int4(32),,,No,Yes
i2oretail_dev,keepa_product_download_progress,,created_at,timestamptz,,now(),No,No
i2oretail_dev,keepa_product_download_progress,,updated_at,timestamptz,,now(),No,No
